step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,client_id
557,PAYMENT,111.910807273205,C927859226,15874.667769036825,10122.12959180256,M650245464,2141.2410836172203,2253.1518908904254,0,2
77,CASH_IN,174.37753021787555,C964661986,12033.575618240953,9533.045525861115,M964223316,14.397459564892134,188.77498978276768,0,0
223,TRANSFER,502.8595901195932,C495193775,15586.308861965907,10642.823753664576,M179112948,4022.0461117107666,4524.90570183036,0,0
604,CASH_IN,502.8970526901357,C957854577,3835.6113784244662,3097.5950551162623,M518056878,88.1893426417757,591.0863953319114,0,2
344,CASH_OUT,204.22580071526502,C670815870,2535.960787200564,1609.1919454094198,M615514828,18997.289234116044,19201.51503483131,0,1
168,CASH_OUT,553.8979392976491,C347405924,13210.557531840357,6845.297713119219,M618860587,667.7436829372141,1221.6416222348632,0,0
335,TRANSFER,347.31370393090253,C330627757,10422.044807737962,8417.408454680255,M277779250,3520.365923742945,3867.679627673848,0,1
344,PAYMENT,96.87950635194,C538273124,8912.310440621526,4606.088360451455,M210605752,8548.68664745185,8645.56615380379,0,1
723,PAYMENT,148.78304899239401,C959003408,11845.38230807992,9663.974087784305,M199438272,9173.602717101068,9322.385766093463,0,0
564,CASH_OUT,395.1284179761267,C630694004,15445.232364980364,13882.456996207615,M946599485,6816.358481683688,7211.486899659815,0,2
267,DEBIT,109.42733123585151,C667183494,15979.303294176969,11228.535252896481,M827745948,4294.216841411413,4403.644172647265,0,0
275,PAYMENT,617.9830866076455,C692293138,9494.216611727781,5957.153216842581,M358881310,146.2531127508515,764.2361993584971,0,1
381,PAYMENT,137.83926009902135,C600775021,7861.465094543662,4827.094834083738,M410432128,14405.367748820086,14543.207008919107,0,2
319,CASH_IN,92.40510024169843,C246748490,17888.85150398504,12960.154469731344,M175265485,5858.806024411157,5951.211124652855,0,1
569,CASH_OUT,475.8115331671471,C104017344,2596.105838936149,1045.118756086942,M150733253,2996.153461507196,3471.964994674343,0,2
37,PAYMENT,768.6826192934892,C743657287,16030.450446960165,8123.021574481786,M657645281,12018.377630654031,12787.06024994752,0,0
32,TRANSFER,183.00877396327502,C762814255,14598.273255070073,8896.694605637014,M820890117,11937.74415717567,12120.752931138944,0,1
412,CASH_OUT,155.28011357152513,C255420896,9725.872084801706,4489.698612780389,M869562565,5814.988682131415,5970.26879570294,0,0
224,PAYMENT,304.8083420061021,C316540945,10858.60539355807,6239.3820304828205,M166457602,9288.725356859864,9593.533698865967,0,2
215,CASH_OUT,231.0657650803018,C441280042,1114.7205013833816,483.0681600363846,M117229530,15292.328817469535,15523.394582549838,0,1
578,CASH_IN,375.1177187055235,C412490521,18210.805153481113,7373.375574560698,M605738933,12725.539669955217,13100.65738866074,0,1
271,CASH_OUT,139.32228000263396,C608004045,2302.8638518804055,1433.682152797613,M101729328,14325.486349604644,14464.808629607278,0,0
355,CASH_OUT,42.87662463415791,C410922724,12070.91938501437,8555.887116768698,M711299095,8158.720429317574,8201.597053951731,0,0
319,CASH_OUT,491.0114815138252,C320581815,5338.7515198046585,5038.180118607401,M618143725,3373.7455383839633,3864.7570198977883,0,1
576,PAYMENT,280.7932573993056,C582943308,8052.441298414184,4599.016089931214,M272715613,11937.739842144403,12218.533099543709,0,1
599,TRANSFER,47.28052138002955,C577089769,16865.80514854196,13783.372238038723,M187814414,13346.190392300947,13393.470913680976,0,0
220,CASH_OUT,264.812020500876,C713444466,16718.115510245618,13667.988509295063,M433040650,7375.323311355164,7640.1353318560405,0,1
654,PAYMENT,293.41560805087727,C414138467,7590.225774027064,6681.932280478178,M894525782,5718.225568972928,6011.6411770238055,0,0
15,PAYMENT,131.59696859626777,C598376662,17852.836066533877,8519.432344534567,M927461117,14554.598855200582,14686.19582379685,0,1
263,TRANSFER,137.4887061337269,C825349731,11063.68197109135,5273.166157565772,M243808112,1700.4903103781821,1837.979016511909,0,1
665,CASH_IN,127.48085189904616,C910005449,5310.818036217964,4678.612337753009,M703183338,107.58416878234867,235.06502068139483,0,2
271,CASH_OUT,301.8659468544377,C179374230,6291.752822056609,2795.3173659473136,M798582839,8907.334882099198,9209.200828953635,0,2
249,CASH_OUT,627.3692934051935,C990916912,13515.517289405858,12804.041156464573,M720859834,15678.300050788694,16305.669344193888,0,2
271,CASH_IN,370.4578828624196,C880417608,3782.7583297892465,3072.0892954245546,M663435728,11782.882959389706,12153.340842252126,0,2
55,PAYMENT,304.52694010609997,C147898700,15221.346758213045,14032.216261726335,M543335261,5836.33888395853,6140.865824064629,0,1
394,PAYMENT,211.82230433237083,C849853071,13817.667952239211,7636.267890036718,M655321509,7973.71683204362,8185.539136375991,0,2
299,TRANSFER,505.7410996365738,C358030050,5142.930910186558,3253.9479836904193,M255793503,14772.247877559745,15277.988977196319,0,1
124,CASH_OUT,66.35454025172984,C325497144,16916.65085419824,8112.200327978986,M350313817,12124.761442401743,12191.115982653473,0,2
435,DEBIT,530.7697592449442,C439498409,6209.865949631506,5406.109119401429,M645332446,1525.7909912967093,2056.5607505416538,0,0
45,CASH_OUT,260.5553291790068,C395578745,2586.6368020482278,1176.3422118932783,M465570327,17193.686084426554,17454.24141360556,0,0
660,CASH_IN,253.30977628489134,C558687590,2800.0528885484077,2121.7581385690646,M261787457,5933.10294244481,6186.412718729701,0,1
516,TRANSFER,587.8344047349755,C245795434,1868.4893512523072,1276.9640457648825,M822973249,5342.630692130477,5930.465096865452,0,2
269,CASH_IN,362.14658691772354,C399987111,4352.770053287103,3297.37191529708,M498482332,1011.5623580885647,1373.708945006288,0,0
73,PAYMENT,185.25934793088442,C121489492,8358.728924874233,6548.52273032521,M498464706,11883.764730482364,12069.02407841325,0,0
120,CASH_OUT,266.3831164053645,C365170010,501.01556521033433,300.5489594025047,M702427065,8401.527548224018,8667.910664629382,0,0
673,CASH_IN,355.5284975509554,C421521568,19262.9168054544,13281.495206142115,M498569283,10458.721366544198,10814.249864095153,0,1
670,PAYMENT,557.3078868108479,C765640084,8799.22304426464,6144.653477785723,M253161202,14364.630849687974,14921.938736498822,0,0
393,PAYMENT,281.06453468151943,C730944687,19686.990530592753,9917.490442797964,M223177961,18162.539161895547,18443.603696577065,0,1
300,PAYMENT,134.6384988393732,C487043727,9757.000627536356,4634.760358681916,M874744572,5402.072401889808,5536.710900729181,0,1
404,CASH_OUT,229.68908736221977,C832675629,2506.7551235459073,1689.0888752792625,M551698462,14566.809531778003,14796.498619140222,0,1
99,PAYMENT,213.56857939668257,C970558446,14680.223239942776,8606.026286286065,M648834880,3188.4596786679276,3402.0282580646103,0,0
123,PAYMENT,186.58934759549456,C799405290,3011.9485581177873,2514.312103007421,M121098896,2881.890859390581,3068.4802069860757,0,2
646,DEBIT,71.86891699826758,C526044900,15330.459558849727,8408.99078789302,M160476518,8911.279137976524,8983.148054974792,0,1
346,CASH_OUT,114.23263142217684,C482457827,18687.627742511504,7911.104454148115,M128705819,17690.22186927631,17804.454500698484,0,2
136,CASH_OUT,58.83469751905525,C911428669,9173.749126835486,5688.593912381998,M863773647,8524.970279109413,8583.80497662847,0,1
114,PAYMENT,348.3358229802444,C177767343,8959.736088032503,8135.996011618952,M432369736,18047.999265595678,18396.33508857592,0,0
32,CASH_OUT,243.11142211061247,C948699579,11420.539288199172,6131.811727592387,M652961730,925.2622346516692,1168.3736567622818,0,0
281,CASH_IN,924.2546491727784,C727455123,4121.953733525134,3080.1299408493314,M739096175,3175.7029820361126,4099.957631208891,0,2
391,DEBIT,424.3830087441374,C339949150,7278.323102225621,6348.529042188605,M816311965,5603.592233567363,6027.975242311501,0,0
453,CASH_OUT,594.0731350950974,C541883977,7590.632030683355,3453.702279351043,M504162195,10552.515851194115,11146.588986289213,0,2
305,TRANSFER,277.95011418809986,C810046163,4760.072700276727,3765.105622721711,M853039924,2827.1977232843537,3105.147837472454,0,1
43,TRANSFER,1893.808903729664,C489023709,9382.341475472202,1919.2981074617446,M387392262,11934.29249163047,13828.101395360132,1,1
410,PAYMENT,242.06681185181293,C137992298,1396.6234953499425,1142.3288752168985,M131413898,5448.325417018634,5690.392228870447,0,2
6,PAYMENT,307.24488531998156,C205655978,18630.21456395036,13718.821207809622,M334637669,967.6640697002692,1274.9089550202507,0,1
427,CASH_OUT,169.09218602413014,C102885285,3826.909081429899,3290.586993598842,M156549025,16100.649762391826,16269.741948415956,0,1
620,PAYMENT,316.8641096090679,C750559260,3869.995379005575,3608.3803212665835,M171461996,14221.424305820648,14538.288415429717,0,2
212,CASH_OUT,203.13112002339264,C683828830,519.3338758705269,240.02023169381619,M259254940,708.7081995519329,911.8393195753256,0,0
118,PAYMENT,156.60391584857183,C976050870,1350.8419431028406,1007.868009411488,M170926441,4257.091589882589,4413.695505731161,0,2
185,PAYMENT,63.33027833610772,C804202413,1499.3612044450688,820.3768405208301,M954794073,18081.32377831213,18144.654056648236,0,2
541,CASH_IN,93.51039443315938,C931214146,11819.174459303977,6199.400734834899,M598709220,589.9649598572144,683.4753542903737,0,2
639,TRANSFER,428.91282633116515,C740211128,2591.799715536567,2020.275326871535,M193139636,4860.240618906823,5289.153445237988,0,2
427,PAYMENT,316.0007911447242,C583370852,10531.79916158363,7353.738623057665,M608150466,2094.159761862937,2410.1605530076613,0,0
134,CASH_IN,272.0521890494752,C494390183,11298.260765618968,7128.2423806249,M358279049,1960.3608746061861,2232.4130636556615,0,2
4,PAYMENT,218.36770241466445,C443244501,14207.82743446563,7096.000525012115,M925335374,16604.483943929077,16822.85164634374,0,1
702,DEBIT,1115.3336643046828,C791819928,14826.644091446919,10030.565681354024,M902766650,14092.088886934398,15207.42255123908,0,1
250,CASH_OUT,673.5626590816494,C154255955,17013.65122486756,7990.242437208279,M146776742,2120.8045932439413,2794.367252325591,0,1
252,PAYMENT,162.70303297712354,C306149407,12558.511386809041,6127.224640410571,M894524083,6952.891867209916,7115.5949001870395,0,0
525,PAYMENT,457.7698172745029,C245889011,15417.987635693526,13528.268624196986,M436959571,293.6185381797696,751.3883554542724,0,2
702,DEBIT,456.4483616456954,C803826369,4031.020364828606,3824.141462305832,M118057814,5236.88834486348,5693.336706509175,0,2
731,PAYMENT,76.74004941824455,C387175717,11451.525807078602,9038.69763785335,M254662312,2667.2847982079516,2744.024847626196,0,1
497,TRANSFER,459.1029366461787,C264705264,16929.474548870523,9503.325895084872,M659952218,8844.561301414946,9303.664238061125,0,0
671,TRANSFER,261.22319357374624,C838821672,9799.553641577546,7853.795917484195,M988823358,2003.0880518460315,2264.3112454197776,0,1
492,PAYMENT,292.0732622677177,C561930999,5703.077135107424,2900.523921686927,M958431154,18561.045058417887,18853.118320685604,0,1
660,PAYMENT,138.4388406546904,C177471514,10811.695653416067,4640.950457140405,M167334589,8436.397228906388,8574.836069561077,0,0
333,TRANSFER,564.4717645485864,C360046692,18138.11681462846,8593.889482677023,M735028621,13655.022279467043,14219.49404401563,0,2
137,DEBIT,166.25946784866338,C692603195,11168.039806171384,4584.31222860937,M608574382,19666.03640296867,19832.295870817336,0,0
100,PAYMENT,173.58214381191948,C517628990,13042.407095332668,8771.588385802752,M204767039,917.5297015009676,1091.111845312887,0,0
517,PAYMENT,320.37093358765645,C220505308,9830.106594307676,6600.7041860671925,M681602556,291.86897286553216,612.2399064531886,0,0
401,PAYMENT,242.44785424898336,C207529300,4921.7477992686945,2595.2890543040126,M621758288,206.2225433730558,448.67039762203916,0,0
257,CASH_IN,78.56727250451732,C263338718,16512.172827493443,14666.484772774054,M210841554,10344.139274061617,10422.706546566134,0,1
543,CASH_OUT,111.88235017024309,C710150637,12791.188436900407,8049.103219100503,M949863466,1801.9229398282976,1913.8052899985407,0,1
223,CASH_OUT,897.3496817861986,C280464345,5824.046700817979,3226.536962291618,M391759630,7491.604526499116,8388.954208285315,0,0
237,PAYMENT,191.49538340512606,C326331283,5743.8348711105045,2902.009438769366,M363758440,1103.0756226334358,1294.5710060385618,0,0
151,DEBIT,156.11408760851364,C713082494,11653.73655132536,10359.216656634228,M593875911,9640.966687516073,9797.080775124587,0,2
107,TRANSFER,322.1088019294889,C624677038,4803.227872199902,2058.0534763307483,M577540355,12631.566892842198,12953.675694771688,0,0
639,DEBIT,157.29462593965323,C287231840,13853.486541190023,5914.310037270024,M494992920,3528.4611104858323,3685.7557364254853,0,2
52,CASH_OUT,143.77801641501966,C314289104,818.3125242512967,399.67088467479766,M625398935,4290.530467994884,4434.308484409904,0,1
166,CASH_OUT,65.21968284116689,C920396351,16800.696544454982,8896.498173221888,M966603424,91.52291222291664,156.74259506408353,0,0
644,PAYMENT,491.506890299363,C142578844,1835.0709195131976,1330.8385629617062,M297809277,2952.1220038289075,3443.6288941282705,0,1
350,TRANSFER,99.3153470875886,C482670621,11763.297675300646,11004.30415954145,M612176708,8491.07127925692,8590.386626344507,0,1
281,PAYMENT,118.69279726003029,C694521836,13051.724334079652,10335.623327296933,M456503823,5335.046060663455,5453.738857923486,0,2
298,PAYMENT,62.39505274110698,C730689854,7250.590131559771,3243.9739543598175,M654189724,13465.381870678977,13527.776923420084,0,0
390,PAYMENT,234.5949347347277,C496121292,3208.3363243827457,2241.2235254774155,M989253050,1957.0127844380747,2191.6077191728023,0,2
247,CASH_OUT,93.36354377806917,C988592232,17133.494349357636,8033.374495074393,M354325760,4437.123349065284,4530.486892843353,0,0
237,PAYMENT,521.8773445097762,C788359215,15203.768108072809,8863.152334630551,M275053878,3589.1047145428724,4110.982059052649,0,2
283,CASH_IN,35.12568233009907,C770064338,17037.89236297031,14323.983696456617,M554388646,8429.677263070957,8464.802945401056,0,1
88,PAYMENT,205.82791177816588,C822308489,4499.097953086874,2973.0235114502884,M932005256,8830.947134993798,9036.775046771963,0,2
62,CASH_IN,413.8019037125257,C391707198,9992.135100834283,4524.04613452103,M459594423,13704.339340306282,14118.141244018807,0,1
505,TRANSFER,412.4883374303561,C901949879,2165.227341480862,1420.896543194859,M760734423,9099.740790347461,9512.229127777817,0,1
515,CASH_OUT,319.17847488514116,C113621351,19725.767128212163,12105.051593751785,M598392709,18790.93346460311,19110.11193948825,0,2
421,PAYMENT,71.8809348427342,C639667000,5169.002675490821,2195.1611854700745,M431854800,19833.337940112167,19905.218874954902,0,2
89,DEBIT,218.23505454309984,C549091052,14872.585313090874,11620.382905887178,M578581242,5276.242381370855,5494.477435913955,0,1
239,TRANSFER,173.00576353210124,C443937637,14905.258776436674,9430.108902732598,M640095294,10061.419174355715,10234.424937887816,0,2
206,CASH_OUT,307.28949127052306,C795613648,7562.924660608838,6841.92109489394,M583556792,4369.685222349633,4676.974713620156,0,2
635,CASH_OUT,508.2804974791635,C211791664,3814.0993695245397,1660.746628809453,M365929478,15819.42905041657,16327.709547895733,0,1
632,CASH_IN,687.7602579515091,C689122533,7827.527220441079,3403.80259100533,M769669673,15247.957038065926,15935.717296017436,0,1
210,CASH_OUT,104.08270807455077,C689058250,3198.0140738314853,2174.1009093964713,M766004321,9532.70364170648,9636.78634978103,0,2
193,CASH_OUT,224.34935081579403,C310340577,15718.831956347853,14304.431226172026,M748462179,18279.859427169253,18504.208777985048,0,2
562,PAYMENT,297.9593023515173,C240367657,9818.284972515314,8683.53031274114,M151522652,2815.7422821793566,3113.701584530874,0,1
116,PAYMENT,415.2322387416883,C626509540,19028.396035771344,18018.65430021159,M770953545,18596.375229995676,19011.607468737366,0,1
253,TRANSFER,153.9976891844086,C846817858,18024.79330355327,7321.917570098809,M510942562,14786.836607943194,14940.834297127603,0,2
420,TRANSFER,225.058834572287,C198586598,18250.44613768538,13933.957148076224,M158888172,11637.365780749951,11862.424615322238,0,0
492,CASH_OUT,385.3772803755379,C465594375,6839.410009518192,5053.677437303737,M484397395,2591.3853712052837,2976.7626515808215,0,2
80,TRANSFER,131.29470779995037,C774832295,16100.893125430031,7955.204581444001,M556165988,16788.455977066853,16919.7506848668,0,0
135,TRANSFER,365.49318929729145,C528707763,1195.1532553351196,606.7363992527191,M697470087,16632.031125306155,16997.524314603448,0,2
373,CASH_OUT,59.175110990542464,C679920628,2251.9901849184444,2063.9555272811826,M725126220,7951.748238933665,8010.923349924207,0,2
399,PAYMENT,869.4858425582859,C804317743,17449.046827486163,9406.91152905318,M838059389,4151.6891822978305,5021.175024856117,0,1
622,CASH_OUT,914.6951347835194,C661411762,1961.9999986121873,1463.9765900929028,M610376913,2550.5769594351136,3465.272094218633,0,1
497,CASH_OUT,372.4822923159538,C299591418,8349.13450925357,5642.7648989997715,M541601194,2183.329545891126,2555.8118382070797,0,0
270,CASH_OUT,680.4520560122081,C321207286,19760.532384860475,8029.403463874052,M759531056,15098.2852721848,15778.737328197007,0,0
595,PAYMENT,325.6880478837135,C607405825,582.9836203988003,263.1412196221499,M194098161,19726.684856591022,20052.372904474734,0,0
581,CASH_OUT,315.94060620874893,C991299724,11.788767221045937,9.836541746828445,M330717353,3532.021284967155,3847.9618911759044,0,0
84,PAYMENT,245.63248738427117,C237776921,14789.79732553212,13934.552997791687,M623437082,9687.622818723878,9933.255306108149,0,2
138,PAYMENT,621.6001450624788,C632718749,18054.713218376764,14702.591250520825,M306746716,18962.373634746473,19583.97377980895,0,2
645,TRANSFER,142.03593422230867,C575464486,4655.208223761875,3649.9099011194207,M362459648,12558.523354635907,12700.559288858216,0,0
743,TRANSFER,41.38683933554492,C630339096,10802.939479917222,7447.394767027348,M731788009,4276.012318962996,4317.399158298541,0,1
61,CASH_OUT,426.9208074616468,C903028337,15652.977634884852,10797.234703656599,M804143627,6571.649800176602,6998.570607638249,0,1
151,PAYMENT,123.17200664557517,C747005321,3111.487526272041,2132.7796085097216,M338948734,8787.868839296361,8911.040845941936,0,1
295,CASH_IN,248.55056874717323,C759326439,6970.549406245943,5802.590137797781,M179387214,1379.8144017554282,1628.3649705026014,0,0
554,PAYMENT,240.13220957729698,C166994352,19170.64394158372,10976.498663584203,M113196777,1582.1917418214903,1822.3239513987874,0,1
68,CASH_IN,102.2989490445574,C856254815,9969.675872015066,8763.170466491616,M266748529,1511.292933822681,1613.5918828672386,0,2
539,PAYMENT,258.91626833784045,C108648641,11219.214645074539,5242.30452589653,M739197706,5266.759596972397,5525.675865310238,0,2
292,CASH_IN,502.0198259321143,C626363095,3132.874039718272,2550.4501596135183,M283974092,18705.50410969899,19207.523935631107,0,2
237,PAYMENT,676.1083342785859,C500958622,16882.67108609263,11699.166962794592,M496701743,3172.431637099813,3848.539971378399,0,2
411,TRANSFER,59.47992790440663,C823450211,15280.53125878324,10288.81567432921,M598502734,9370.221521278896,9429.701449183303,0,1
601,CASH_OUT,209.3019108741869,C870565488,4179.950392069851,2212.052078493687,M268955521,7530.618213413278,7739.920124287464,0,0
113,PAYMENT,114.61702737011227,C458930759,998.5967041030364,550.0314230108936,M780697779,9705.337081257328,9819.95410862744,0,0
481,DEBIT,358.30892404296367,C460370434,17856.95287169687,13223.720337535737,M433564094,14647.874908378211,15006.183832421175,0,1
295,PAYMENT,81.33741554998784,C797678598,14726.46994548961,6993.935337729114,M996561159,6195.190267672606,6276.527683222594,0,1
135,PAYMENT,378.2160855653553,C167430575,4626.628860986332,3413.961842746658,M690571994,9723.744091449691,10101.960177015046,0,0
694,CASH_OUT,91.80580579873651,C881445633,11305.735797605817,4849.309076196337,M776464025,7349.209283989955,7441.0150897886915,0,2
367,CASH_IN,182.52359016063792,C281214614,11978.395254821133,5562.718076156147,M936734140,12720.945198107394,12903.468788268032,0,0
682,PAYMENT,105.61388351168404,C299713959,13039.753315808524,7210.719243279949,M414201700,5038.7709713123,5144.384854823985,0,2
228,PAYMENT,256.9045511363749,C160974575,16403.264820279874,13326.73727412957,M571716812,15962.593997197855,16219.49854833423,0,1
540,PAYMENT,211.0490957072911,C766929336,7694.328024291292,3947.734759122083,M299183242,5535.724306545518,5746.773402252808,0,0
95,CASH_IN,88.795651100036,C956806377,651.5869689514919,420.6825963495685,M322585361,12348.215074480531,12437.010725580567,0,0
298,CASH_OUT,183.8745234635245,C126041606,6469.7410611915275,3180.4714295636995,M560820299,8998.348471813928,9182.222995277452,0,0
599,CASH_IN,241.5419460209385,C100140311,10221.69235713793,6308.554540048441,M240130721,11459.083544116755,11700.625490137692,0,0
69,CASH_OUT,59.53059605783497,C417795123,7893.524804250771,3368.812961960375,M345023716,15556.206732619303,15615.737328677138,0,0
544,PAYMENT,307.37803472146135,C972715674,18717.569645608382,12545.25615509316,M333680545,18304.668496285973,18612.046531007432,0,0
483,TRANSFER,176.69691812399375,C848079897,14437.449496136187,5791.552473775451,M913533300,7377.746767043501,7554.443685167495,0,1
378,CASH_OUT,68.74319708584508,C652470136,9997.029504934966,7074.806681070792,M657003057,14925.330852134872,14994.074049220717,0,0
89,CASH_IN,331.38766684728773,C966341834,14168.270089236936,7911.099907201187,M416710464,18995.29974110764,19326.687407954927,0,2
671,PAYMENT,489.6616178543388,C265714467,3355.5904734660103,2818.945402601794,M496914601,15202.394665262895,15692.056283117234,0,1
260,TRANSFER,79.55472691504869,C354704061,9999.309963522552,7491.279241641547,M296092979,11905.295414025411,11984.85014094046,0,2
442,TRANSFER,121.50454453521509,C822104084,10451.724388506318,8817.600918107642,M965496995,15083.45215146057,15204.956695995785,0,0
668,CASH_IN,333.1099980761486,C295236488,15749.901235493935,9819.730809888148,M770274989,17631.080054615224,17964.190052691374,0,2
681,CASH_OUT,126.73085373148339,C381714306,2065.343118414802,1852.0263498986124,M802539042,3406.391150358601,3533.1220040900844,0,2
434,TRANSFER,197.13848591934996,C639971563,14878.144512046583,11972.570821194171,M913401611,6066.088485490826,6263.226971410177,0,2
265,TRANSFER,363.1849823874213,C151040387,3012.428104389426,1930.1891875314193,M816080889,8938.486646506248,9301.67162889367,0,1
436,TRANSFER,217.35420394994267,C527026385,1583.2271134821528,1205.2758258972235,M122653979,13669.988890762854,13887.343094712796,0,1
171,PAYMENT,535.2488565943331,C152533301,10756.63767429223,8440.489389805325,M710543333,11280.387712612845,11815.636569207178,0,0
20,CASH_OUT,209.6123388627713,C114209805,1040.6886947494297,465.02579346694006,M665168957,1589.3316807120405,1798.9440195748118,0,0
37,CASH_OUT,106.84627609851735,C549695677,8761.470808227798,7944.389340708754,M656368379,15362.72251298273,15469.568789081246,0,1
281,PAYMENT,395.66232162506765,C605201089,9672.79588766726,6377.8492786272745,M265260509,18861.032161642917,19256.694483267984,0,1
381,PAYMENT,80.8421223471179,C277736769,42.57338334898053,23.232036312497094,M628033682,13542.210265810096,13623.052388157213,0,2
684,CASH_OUT,88.39957743064865,C124688581,2862.97576849615,1860.1259923703135,M369405944,7992.9204647358465,8081.320042166495,0,1
709,TRANSFER,672.2803474640175,C971193333,19787.321537137836,4487.289446101502,M944836015,14844.304132720526,15516.584480184543,1,2
538,PAYMENT,349.1749910999638,C692066193,13374.414735489267,8486.298368064789,M629629733,3153.8156449098497,3502.9906360098134,0,2
129,CASH_IN,256.6733023815401,C477168464,5670.226131399077,4915.6195249412895,M284450321,15565.04865797008,15821.721960351619,0,1
535,PAYMENT,562.435049305668,C362445803,2758.395031111951,2409.5057492729816,M372269231,3220.659581867262,3783.0946311729303,0,2
337,CASH_OUT,243.175189389213,C564825678,11147.14581325984,7147.563335926048,M669935053,10283.120323888388,10526.2955132776,0,1
100,PAYMENT,525.5195717488623,C846400049,8973.291167317642,3978.2460797960866,M293465733,652.6459072180546,1178.165478966917,0,1
184,PAYMENT,670.6621822974503,C848778975,6565.451465110997,3363.4763105455368,M913054765,244.9742278780942,915.6364101755445,0,2
318,TRANSFER,150.24522566501147,C915132311,5013.603617382853,4466.26666343374,M366135304,19122.011605417083,19272.256831082093,0,2
580,TRANSFER,408.0064831614604,C100322888,15063.605207007822,12436.054599677344,M471623000,12752.399429725385,13160.405912886845,0,2
475,PAYMENT,445.13439059774413,C409668206,7015.455184909872,4530.02411629189,M512686410,4643.773453157227,5088.907843754971,0,0
197,TRANSFER,730.1831484252957,C785176831,10882.405551937167,8909.338114479113,M516573322,5934.677609336271,6664.860757761568,0,0
636,CASH_IN,148.0643602179149,C952597840,19075.716271995065,16199.970595384108,M278562296,5503.625572681998,5651.689932899913,0,1
396,CASH_OUT,501.42948499329646,C281742892,19341.80803556822,10211.773578541106,M705917523,18067.84920574974,18569.278690743035,0,0
32,TRANSFER,186.31970926399745,C542908480,8825.27281340425,4530.692565555581,M837444357,6351.941343494976,6538.261052758973,0,2
131,CASH_OUT,91.48445175273571,C742466170,17063.958326274245,15599.091530620142,M344017300,17231.643859150186,17323.12831090292,0,2
490,CASH_IN,109.37561397988262,C337696033,8356.056052025473,5773.411838064365,M369235440,7141.933462302048,7251.30907628193,0,2
87,CASH_IN,321.6108107623168,C462987452,9232.413976905438,7497.936872799938,M174850090,1677.9877241179265,1999.5985348802433,0,2
60,CASH_OUT,9.430685754938084,C783429793,6037.058210695525,4460.405129853269,M312335047,5383.836252613312,5393.2669383682505,0,0
518,CASH_IN,155.64325968988334,C814000130,3164.527099819503,2023.5189818073034,M370015663,4625.141910912198,4780.785170602081,0,1
454,CASH_OUT,208.66706911163513,C615198674,17546.40109690669,13079.267836496616,M393238700,1268.8065371393775,1477.4736062510126,0,1
169,CASH_OUT,366.1818478193918,C151126830,10338.52388998891,4228.088187926367,M848806157,9780.680467171333,10146.862314990725,0,1
604,CASH_IN,386.6435206546165,C913019666,17990.956857547713,16186.836950388877,M551840950,9441.936054622638,9828.579575277254,0,0
353,TRANSFER,151.41942225449873,C459696325,19681.126955817526,11480.589061608702,M597554735,10277.683341136344,10429.102763390843,0,1
603,CASH_IN,54.07317799180249,C687223779,12113.12627600474,7601.72274264164,M643793666,11461.323405169316,11515.396583161119,0,0
120,PAYMENT,360.3113968321385,C531646877,2124.4690050286017,1913.5567342436123,M388569218,5083.5974973744305,5443.908894206569,0,0
53,CASH_IN,74.82417460424307,C917141352,2453.8452362081853,1772.342290800405,M945793039,10265.856280128179,10340.680454732421,0,1
218,CASH_OUT,140.05196401923538,C839459893,3764.7374147927626,1781.1444188317632,M292247717,1597.7610421110455,1737.8130061302809,0,2
643,CASH_OUT,93.20208902481029,C687398505,2491.8579163038858,1065.4001538618509,M578011632,10111.067780926405,10204.269869951215,0,0
729,PAYMENT,281.00404593575394,C268310482,13307.083614389046,7773.096124259547,M603938523,8873.218062479238,9154.222108414991,0,0
579,CASH_IN,458.4747173154333,C273698653,4032.9489239794248,1759.7759543751495,M393375405,7718.8221389562295,8177.296856271663,0,2
252,CASH_OUT,316.2183951537053,C513263870,13847.86577149467,6072.853649760085,M681700308,146.5793413465999,462.7977365003052,0,0
401,DEBIT,338.8561569224193,C764666935,10601.604829626685,6198.1975618533725,M777681255,11030.491107752086,11369.347264674505,0,2
663,PAYMENT,384.72469439434485,C127621763,17241.83955484373,15414.054999550133,M258516280,13027.596110312375,13412.32080470672,0,1
711,PAYMENT,134.16573813141753,C896531072,18693.82432503304,9012.355379658104,M107151707,15127.777843232536,15261.943581363954,0,0
659,CASH_OUT,563.7337487521085,C823267576,13371.244863139755,10949.20651912258,M643797609,16976.03421620806,17539.767964960167,0,2
605,PAYMENT,183.40880595753956,C537529782,4956.115983455951,2261.7772452921367,M365646826,15211.029955308113,15394.438761265652,0,1
651,CASH_OUT,21.55652859110179,C950046800,10048.551095599034,4540.50722993232,M715875364,13133.062592095679,13154.61912068678,0,2
719,DEBIT,374.7558800767069,C543408172,10868.388348604518,7736.298643561882,M304213807,9449.01056589975,9823.766445976458,0,2
68,CASH_IN,798.1315509740093,C473316590,18942.591677124437,8181.497842625286,M155150349,13975.258619544597,14773.390170518605,0,2
43,TRANSFER,512.463571416733,C691266967,18447.769753888522,15863.06439477866,M931707140,15640.824780126237,16153.28835154297,0,0
716,PAYMENT,308.2041800021103,C959992440,8733.693907426099,6618.895599546683,M779966135,15910.696547145222,16218.900727147333,0,1
